구,연도,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구,1인가구수,단독주택_계,단독주택_남자,단독주택_여자,아파트_계,아파트_남자,아파트_여자,연립주택_계,연립주택_남자,연립주택_여자,다세대주택_계,다세대주택_남자,다세대주택_여자,비주거용 건물내 주택_계,비주거용 건물내 주택_남자,비주거용 건물내 주택_여자,일반수급자 65 ~ 69세,일반수급자 70 ~ 74세,일반수급자 75 ~ 79세,일반수급자 80세 이상,값,기초생활수급자비율,저소득노인_65~79비율,저소득노인_80이상비율,노령화지수,총인구,총인구_남자,총인구_여자,전년 대비 증감,증감률,1인가구_비율,65세 이상,0~14세,소비자물가
중구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28293.0,3741.0,3457.0,9027.0,3691.0,5336.0,432.0,182.0,250.0,3499.0,1668.0,1831.0,826.0,469.0,357.0,7311.0,866.0,771.0,599.0,969.0,12.0,48.52,4.66,11.24,60.91,127576.0,60980.0,66596.0,3046.0,12.1,21.8,5194.0,8528.0,111.59
중랑구,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36046.7,14232.2,12476.9,3519.4,1398.1,2121.4,575.7,269.5,306.2,2675.1,1532.8,1142.3,1075.1,520.5,554.6,1492.3,-220.3,296.3,494.8,-265.9,26.1,29.92,14.92,38.38,6.43,404926.8,201956.0,202970.8,1420.5,4.2,8.65,5868.4,46681.5,89.257
중랑구,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39497.9,14594.2,12742.1,4690.7,1832.3,2858.5,642.6,291.4,351.2,3705.4,1937.3,1768.1,1179.0,596.0,583.0,1944.0,187.0,550.7,681.6,167.9,27.4,29.56,13.54,35.24,11.29,401644.0,199850.4,201793.5,1688.3,4.4,9.67,6948.3,44850.5,91.477
중랑구,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42949.1,14956.1,13007.3,5862.0,2266.4,3595.6,709.4,313.3,396.1,4735.7,2341.7,2394.0,1282.9,671.4,611.4,2395.7,594.3,805.1,868.4,601.6,28.7,29.19,12.15,32.1,16.14,398361.1,197744.9,200616.3,1956.0,4.7,10.69,8028.3,43019.6,93.696
중랑구,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47543.0,15574.0,13456.0,7470.0,2850.0,4620.0,773.0,331.0,442.0,5812.0,2712.0,3100.0,1403.0,769.0,634.0,3055.0,1064.0,1027.0,950.0,1020.0,26.0,25.15,9.46,22.14,22.81,396892.0,196346.0,200546.0,1826.0,4.0,11.98,9502.0,41660.0,97.645
중랑구,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49207.0,15407.0,13439.0,8012.0,3085.0,4927.0,834.0,363.0,471.0,6787.0,3177.0,3610.0,1461.0,801.0,660.0,3267.0,1322.0,1291.0,1154.0,1297.0,36.0,26.87,13.1,32.29,25.68,391668.0,193599.0,198069.0,1664.0,3.5,12.56,10105.0,39355.0,99.086
중랑구,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52196.0,15866.0,13651.0,8886.0,3349.0,5537.0,890.0,355.0,535.0,7692.0,3503.0,4189.0,1614.0,894.0,720.0,3597.0,1731.0,1577.0,1461.0,1788.0,31.0,45.98,5.54,20.87,29.32,386331.0,190531.0,195800.0,2989.0,6.1,13.51,10920.0,37243.0,99.466
중랑구,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56605.0,16400.0,13967.0,10631.0,4084.0,6547.0,1007.0,416.0,591.0,8825.0,3997.0,4828.0,1650.0,924.0,726.0,4125.0,2264.0,1887.0,1894.0,2674.0,34.0,13.86,4.07,16.39,34.39,385663.0,189537.0,196126.0,4409.0,8.4,14.68,12190.0,35444.0,100.0
중랑구,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60487.0,16999.0,14470.0,11561.0,4387.0,7174.0,1064.0,439.0,625.0,9983.0,4400.0,5583.0,1897.0,1147.0,750.0,4513.0,2764.0,2102.0,1906.0,2964.0,37.0,26.21,9.1,31.97,40.08,380307.0,186364.0,193943.0,3882.0,6.9,15.9,13358.0,33325.0,102.5
중랑구,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64334.0,17208.0,14627.0,13255.0,4962.0,8293.0,1125.0,458.0,667.0,11132.0,4866.0,6266.0,1835.0,1065.0,770.0,5152.0,3050.0,2366.0,1891.0,3214.0,41.0,29.1,2.93,7.34,45.26,379127.0,185196.0,193931.0,3847.0,6.4,16.97,14569.0,32188.0,107.72
중랑구,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66906.0,17374.0,14866.0,14015.0,5305.0,8710.0,1145.0,444.0,701.0,11768.0,5062.0,6706.0,2029.0,1213.0,816.0,5709.0,3369.0,2510.0,2054.0,3398.0,33.0,26.81,2.14,5.76,51.52,376621.0,183685.0,192936.0,2572.0,4.0,17.76,15793.0,30655.0,111.59
